dps,trinketname,ilevel,chestbonus
61796,Vindictive_Gladiators_Accolade_of_Conquest_,905,false
61076,Fury_of_the_Burning_Sky_,900,false
61597,Entwined_Elemental_Foci_,880,false
61318,Stat_Stick_Crit_,870,false
60432,Unstable_Horrorslime_,880,false
61240,Eye_of_Command_,865,true
61290,Hunger_of_the_Pack_,870,false
61227,Darkmoon_Deck_Dominion_,865,false
60397,Mark_of_Dargrul_,880,false
61679,Tirathons_Betrayal_,900,false
61678,Fearless_Combatants_Badge_of_Conquest_,900,false
61469,Entwined_Elemental_Foci_,875,false
61672,Nether_Conductors_,900,false
61681,Fearless_Gladiators_Accolade_of_Conquest_,900,false
61654,Tempered_Egg_of_Serpentrix_,900,false
61028,Spontaneous_Appendages_,920,false
61649,Bloodstained_Handkerchief_,900,false
60940,Fury_of_the_Burning_Sky_,890,false
61561,Convergence_of_Fates_,895,false
60908,Fury_of_the_Burning_Sky_,885,false
61166,Hunger_of_the_Pack_,865,false
60428,Swarming_Plaguehive_,900,false
61555,Vindictive_Combatants_Accolade_of_Conquest_,895,false
61518,Vindictive_Gladiators_Badge_of_Conquest_,895,false
61558,Tirathons_Betrayal_,895,false
61430,Nightblooming_Frond_,885,false
61508,Tempered_Egg_of_Serpentrix_,895,false
61524,Nether_Conductors_,895,false
61480,Fearless_Combatants_Badge_of_Conquest_,895,false
61492,Vindictive_Gladiators_Accolade_of_Conquest_,895,false
60269,Unstable_Horrorslime_,870,false
60356,Swarming_Plaguehive_,885,false
60857,Spontaneous_Appendages_,910,false
61401,Fearless_Gladiators_Accolade_of_Conquest_,890,false
61406,Nether_Conductors_,890,false
61400,Vindictive_Combatants_Badge_of_Conquest_,890,false
60201,Unstable_Horrorslime_,865,false
60848,Spontaneous_Appendages_,905,false
60317,Spiked_Counterweight_,915,false
61370,Fearless_Gladiators_Badge_of_Conquest_,890,false
61364,Convergence_of_Fates_,890,false
61395,Vindictive_Combatants_Insignia_of_Conquest_,920,false
61386,Vindictive_Gladiators_Accolade_of_Conquest_,890,false
61354,Vindictive_Gladiators_Badge_of_Conquest_,890,false
60737,Fury_of_the_Burning_Sky_,870,false
61266,Tirathons_Betrayal_,885,false
61271,Nether_Conductors_,885,false
60455,Natures_Call_,915,false
60250,Giant_Ornamental_Pearl_,920,false
61250,Vindictive_Gladiators_Accolade_of_Conquest_,885,false
60477,Natures_Call_,920,false
61263,Convergence_of_Fates_,885,false
61266,Fearless_Combatants_Badge_of_Conquest_,885,false
61242,Fearless_Gladiators_Badge_of_Conquest_,885,false
60651,Fury_of_the_Burning_Sky_,865,false
61144,Nightblooming_Frond_,875,false
60195,Giant_Ornamental_Pearl_,915,false
61239,Vindictive_Combatants_Insignia_of_Conquest_,915,false
61142,Tempered_Egg_of_Serpentrix_,880,false
60012,Elementium_Bomb_Squirrel_Generator_,915,false
61140,Nether_Conductors_,880,false
60164,Giant_Ornamental_Pearl_,910,false
60623,Spontaneous_Appendages_,890,false
60375,Natures_Call_,900,false
61118,Tirathons_Betrayal_,880,false
61117,Fearless_Combatants_Accolade_of_Conquest_,880,false
61107,Vindictive_Gladiators_Accolade_of_Conquest_,880,false
61093,Bloodstained_Handkerchief_,880,true
59963,Icon_of_Rot_,920,false
59977,Elementium_Bomb_Squirrel_Generator_,910,false
61000,Nightblooming_Frond_,870,false
61038,Convergence_of_Fates_,875,false
61048,Vindictive_Combatants_Badge_of_Conquest_,875,false
61017,Vindictive_Gladiators_Accolade_of_Conquest_,875,false
60999,Bloodstained_Handkerchief_,875,true
60074,Giant_Ornamental_Pearl_,895,false
59937,Elementium_Bomb_Squirrel_Generator_,905,false
60532,Spontaneous_Appendages_,880,false
61014,Fearless_Gladiators_Badge_of_Conquest_,875,false
60247,Natures_Call_,890,false
60983,Tempered_Egg_of_Serpentrix_,875,false
60505,Spontaneous_Appendages_,875,false
60969,Fearless_Combatants_Badge_of_Conquest_,875,false
60975,Vindictive_Combatants_Insignia_of_Conquest_,905,false
59864,Icon_of_Rot_,910,false
60891,Vindictive_Gladiators_Accolade_of_Conquest_,870,false
60864,Nightblooming_Frond_,865,false
60013,Giant_Ornamental_Pearl_,885,false
59997,Giant_Ornamental_Pearl_,890,false
60885,Bloodstained_Handkerchief_,870,true
60864,Convergence_of_Fates_,870,false
60866,Tirathons_Betrayal_,870,false
59998,Spiked_Counterweight_,905,false
60418,Spontaneous_Appendages_,870,false
60171,Natures_Call_,875,false
60862,Fearless_Gladiators_Badge_of_Conquest_,870,false
59971,Giant_Ornamental_Pearl_,875,false
60786,Vindictive_Combatants_Accolade_of_Conquest_,865,false
60813,Tirathons_Betrayal_,865,false
60806,Nether_Conductors_,865,false
60798,Fearless_Gladiators_Accolade_of_Conquest_,865,false
60790,Bloodstained_Handkerchief_,865,true
60771,Fearless_Gladiators_Badge_of_Conquest_,865,false
60762,Convergence_of_Fates_,865,false
59932,Spiked_Counterweight_,885,false
59765,Icon_of_Rot_,905,false
59773,Elementium_Bomb_Squirrel_Generator_,895,false
60759,Vindictive_Gladiators_Badge_of_Conquest_,865,false
59903,Spiked_Counterweight_,880,false
60755,Fearless_Combatants_Badge_of_Conquest_,865,false
59887,Giant_Ornamental_Pearl_,865,false
59739,Elementium_Bomb_Squirrel_Generator_,890,false
60685,Vindictive_Combatants_Insignia_of_Conquest_,890,false
59849,Spiked_Counterweight_,875,false
59690,Icon_of_Rot_,890,false
60337,Naraxas_Spiked_Tongue_,920,false
60327,Windscar_Whetstone_,920,false
59790,Moonlit_Prism_,920,false
59668,Elementium_Bomb_Squirrel_Generator_,880,false
59783,Toe_Knees_Promise_,920,false
60307,Windscar_Whetstone_,915,false
60278,Windscar_Whetstone_,905,false
60265,Naraxas_Spiked_Tongue_,905,false
59751,Spiked_Counterweight_,865,false
60231,Naraxas_Spiked_Tongue_,900,false
60273,Windscar_Whetstone_,910,false
60253,Naraxas_Spiked_Tongue_,910,false
60480,Vindictive_Combatants_Insignia_of_Conquest_,880,false
60197,Naraxas_Spiked_Tongue_,895,false
60197,Tiny_Oozeling_in_a_Jar_,900,false
59713,Toe_Knees_Promise_,915,true
59685,Moonlit_Prism_,915,false
59687,Ravaged_Seed_Pod_,915,false
60175,Windscar_Whetstone_,895,false
60144,Naraxas_Spiked_Tongue_,890,false
59540,Icon_of_Rot_,875,false
59511,Elementium_Bomb_Squirrel_Generator_,865,false
60110,Windscar_Whetstone_,885,false
60333,Vindictive_Combatants_Insignia_of_Conquest_,875,false
60090,Windscar_Whetstone_,890,false
60066,Windscar_Whetstone_,875,false
60054,Naraxas_Spiked_Tongue_,875,false
60044,Windscar_Whetstone_,870,false
60265,Vindictive_Combatants_Insignia_of_Conquest_,870,false
60005,Tiny_Oozeling_in_a_Jar_,870,false
59965,Naraxas_Spiked_Tongue_,865,false
59482,Toe_Knees_Promise_,890,false
59472,Draught_of_Souls_,890,false
59455,Toe_Knees_Promise_,890,true
59453,Ravaged_Seed_Pod_,905,false
59427,Obelisk_of_the_Void_,905,false
59406,Toe_Knees_Promise_,900,false
59400,Moonlit_Prism_,910,false
59410,Toe_Knees_Promise_,905,true
59434,Draught_of_Souls_,885,false
59402,Obelisk_of_the_Void_,910,false
59385,Toe_Knees_Promise_,885,false
59387,Toe_Knees_Promise_,910,true
59386,Toe_Knees_Promise_,900,true
59365,Draught_of_Souls_,910,false
59356,Obelisk_of_the_Void_,880,false
59359,Draught_of_Souls_,895,false
59364,Toe_Knees_Promise_,895,true
59357,Toe_Knees_Promise_,880,true
59362,Ravaged_Seed_Pod_,895,false
59350,Moonlit_Prism_,900,false
59340,Ravaged_Seed_Pod_,875,false
59344,Toe_Knees_Promise_,880,false
59333,Moonlit_Prism_,875,false
59314,Ravaged_Seed_Pod_,870,false
59315,Draught_of_Souls_,875,false
59321,Obelisk_of_the_Void_,870,false
59286,Draught_of_Souls_,870,false
59276,Toe_Knees_Promise_,870,false
59255,Obelisk_of_the_Void_,865,false
59228,Toe_Knees_Promise_,865,false
58920,Mrrgrias_Favor_,920,true
58912,Figurehead_of_the_Naglfar_,920,false
58910,Faulty_Countermeasure_,915,false
58912,Mrrgrias_Favor_,910,false
58886,Faulty_Countermeasure_,920,false
58896,Mrrgrias_Favor_,900,true
58899,Figurehead_of_the_Naglfar_,900,false
58899,Mrrgrias_Favor_,905,true
58867,Mrrgrias_Favor_,895,false
58868,Figurehead_of_the_Naglfar_,910,false
58870,Figurehead_of_the_Naglfar_,895,false
58865,Mrrgrias_Favor_,905,false
58882,Figurehead_of_the_Naglfar_,890,false
58875,Faulty_Countermeasure_,895,false
58854,Mrrgrias_Favor_,900,false
58860,Mrrgrias_Favor_,865,true
58856,Faulty_Countermeasure_,870,false
58850,Faulty_Countermeasure_,890,false
58852,Mrrgrias_Favor_,870,false
58849,Figurehead_of_the_Naglfar_,875,false
58837,Faulty_Countermeasure_,880,false
58871,Figurehead_of_the_Naglfar_,865,false
58826,Mrrgrias_Favor_,865,false
58823,Mrrgrias_Favor_,880,false
58483,Baseline,undefined,false
